,Ticker
CTRA,0.33268316552936916
COTY,1.953405608156932
CUZ,0.385483287984522
CXT,0.9588663743588526
CACC,0.7461210579290571
CROX,2.5235339324645323
CCI,0.08900207788288594
CCK,0.3230098265806849
CSX,0.1869073448258063
CUBE,0.588831894506658
CMI,0.11813416139457833
CW,0.38287071425909436
CVS,0.5304442055613618
DHI,0.15493777363370898
DHR,0.4311667286360692
DRI,0.5582951153272333
DAR,1.0273261335337476
DVA,0.41690252632110614
DECK,0.695791665744933
DE,0.6034279994305585
DAL,0.41989422761786166
XRAY,0.3473366413933392
DVN,2.987851904830775
DXCM,0.32496310429497455
FANG,2.2953236275245406
DKS,1.3375337621100267
DLR,0.03262612705211132
DFS,1.244668543612209
DISH,0.5230365217735244
DOCU,0.19434639128594
DLB,0.3531517288123933
DG,0.042950521818160725
DLTR,0.10081369375885174
D,-0.02626824089992852
DPZ,0.14613051338055105
DCI,0.30548260127886695
DOV,0.493695610998824
DBX,0.5206997399142459
DTE,0.19464496003172194
DUK,0.15541288069929848
DD,0.26844149284438834
DXC,0.9260114544721978
EXP,0.5855295177807351
EWBC,1.480288517711327
EGP,0.3330971788576551
EMN,0.36588417064824386
ETN,0.5405669826144208
EBAY,0.3603765502890117
ECL,0.07403960231518814
EIX,0.16166680058742888
EW,0.42419695466493157
ELAN,0.15893084179024752
ESTC,0.3715394889959287
EA,0.06324655757257602
ESI,1.1494975986381673
ELV,0.4675847705581184
EME,0.7607946764622655
EMR,0.49491192302718545
EHC,0.1909846799123769
ENOV,0.48575086052341176
ENPH,0.8010277569120827
ENTG,0.7047978322168702
ETR,0.060378260583613175
EOG,1.398855042116263
EPAM,0.7679438835339525
EPR,0.8530908939909783
EQT,0.6070435979856226
EFX,0.6507464608616764
EQIX,0.07113872888363026
EQH,0.6983565599762553
ELS,0.3238651492188509
EQR,0.6464976187829632
WTRG,0.189761332486037
ESS,0.6652794549542771
EL,0.41605237745976753
ETSY,0.6914299987210282
EEFT,0.4181004634126766
EVR,1.13474833619612
EG,0.3141650609322888
EVRG,0.2895977604720841
ES,0.011455129678337839
EXAS,-0.10141124897462162
EXEL,-0.15680816892905092
EXC,0.4110952741160323
EXPE,0.8176981782466983
EXPD,0.35313834607313854
EXR,0.6582932001567707
XOM,0.8757034171874345
FFIV,0.652307868194794
FDS,0.19026250902401554
FAST,0.20838724417635768
FRT,0.7125679983158077
FDX,-0.11245145868420792
FICO,-0.060484658379409195
FNF,0.5197247784026116
FITB,1.1304346111637238
FAF,0.3747209470019419
FCNCA,1.7464344748787273
FHB,1.1425803601568916
FHN,0.8329928095790691
FR,0.35820701302871427
FSLR,0.42298759506410355
FE,0.32573482414748933
FIS,-0.15364973587288488
FI,0.07424991408920811
FIVE,0.46679499493156507
FIVN,0.24824472544889553
FLT,0.11733349778628566
FND,0.6793871493605366
FLS,0.3573599190526964
FMC,-0.10400083888248046
FNB,0.8311214025790339
F,1.1536938209188934
FTNT,1.4604342531490344
FTV,0.1391951553038362
FBIN,0.0726520370372008
FOXA,0.46588140914483156
FOX,0.3505246624719367
BEN,0.5581834004661268
FCX,1.132588287860946
FRPT,0.28862242860486265
CFR,0.9500828396060637
FCN,0.2819082317459365
GME,16.44384422683299
GLPI,0.33915343466013637
GPS,0.4684439536533591
GRMN,0.7003789541191776
IT,1.4726525091440759
GTES,0.4834347043391787
GE,1.1457380571010818
GEN,0.2543956968349168
GNRC,1.1056238114080332
GD,0.47560887418118525
GIS,0.019223167514198503
GM,0.7929291263999083
G,0.24334926275555024
GNTX,0.3194706268504197
GPC,0.34389989408182187
GILD,0.17268946555550002
GPN,-0.09138655923474726
GLOB,0.5755435171187013
GL,0.13775452386375875
GMED,0.5962552300634598
GDDY,-0.08179052982401569
GS,0.9543075421942091
GGG,0.1893860254539388
GWW,0.14413260954877227
LOPE,0.09408556502794418
GPK,0.4072634000232469
GWRE,0.14032744800275232
HAL,0.8599012677123288
THG,0.4498187763893471
HOG,0.5557344593289946
HIG,0.9982861190799104
HAS,0.1486341419796413
HE,0.2974171518667541
HCA,1.0467311769197005
HR,0.1004780713750486
PEAK,0.30492222484531184
HEI,0.28225393146808564
JKHY,0.03382134151587546
HSY,0.22493541224791458
HES,0.9470633142737506
HPE,0.5584854419603278
HXL,0.7835240647178228
HIW,0.4133022050767994
HLT,0.5870599918747836
HOLX,0.11360911123311146
HD,0.24127799558853957
HON,0.3299312192692998
HRL,-0.13168948161785132
HST,0.5466966261278368
HLI,0.588727889240338
HHH,0.5380420574528997
HWM,0.9146662957732088
HPQ,0.48062731179558793
HUBB,0.3817936483136639
HUBS,1.3390513878587966
HUM,-0.03868854294048507
HBAN,0.7858309034964577
HII,0.437666283928831
HUN,0.38091847686737923
H,0.47557594276542603
IBM,0.20372462530036461
ICLR,0.4026356832698528
ICUI,0.2919671338091896
IDA,0.359672323981306
IEX,0.18017314667357587
IDXX,0.6044675934318124
ITW,0.12836081492713314
ILMN,0.3332472437586991
INCY,-0.23560478992465672
IR,0.4462171048712713
INGR,0.22929180538506144
INSP,0.7405145383052556
PODD,0.17990279765734574
IART,0.4943324781206315
INTC,0.06039340342069899
IBKR,0.3497516124181681
ICE,0.18250427713861095
IFF,0.12189193620684446
IP,0.4670052199390975
INTU,0.6901698790073443
ISRG,0.400452569238982
IVZ,1.2288240589922834
INVH,0.42161786128648604
IONS,-0.293281821405443
IPG,1.341709326006879
IPGP,-0.06419886444452994
IQV,0.5436709972912752
IRDM,0.598751950101374
IRM,0.7674903203345467
ITT,0.48652452403064217
JBL,0.6855489298675794
J,0.4829529285221721
JHG,1.0181688815418344
JAZZ,-0.07715777750235986
JBHT,0.3578081233543946
JEF,1.1590453410766495
JNJ,0.13045460253928365
JCI,0.7604598565149916
JLL,1.613751395544067
JPM,0.7768492841729089
JNPR,0.3635186816413354
KBR,0.7900229799958991
K,0.05191721971617391
KMPR,0.031836029353029316
KDP,0.2814811690907275
KEY,0.9186393500935595
KEYS,0.6930458210758261
KRC,0.3417014892517749
KMB,-0.04942979555362059
KIM,0.9780130814672074
KMI,0.47538691989902215
KNSL,-0.12920784297815857
KEX,0.3910939253453456
KKR,0.7961457594833763
KLAC,0.7569476592181541
KNX,0.2930388285541845
KSS,1.9465875493634486
KHC,0.3086287449906988
KR,0.2458394138264246
LHX,0.3395935390439009
LH,0.5264883741390514
LRCX,0.7306384589899746
LAMR,0.8134595610748563
LW,-0.058361748922359014
LSTR,0.30370763851196036
LVS,-0.22065992310007987
LSCC,1.2169375925019588
LAZ,0.46884984057097734
LEA,0.4665872220078586
LEG,0.1791707062893131
LDOS,0.1143301099909877
LEN,0.19321418910935684
LII,0.11497545423786759
LBRDA,0.193985501254754
LBRDK,0.2135727270544605
FWONA,0.39365784211572774
FWONK,0.402487860258411
LSXMA,0.43406709026514223
LSXMK,0.44315108430202144
LLY,0.58573980480214
LECO,0.4614543582535897
LNC,1.3351593509029005
LIN,0.2763143592516466
LAD,0.5252180494510073
LFUS,0.574964909939585
LYV,0.7001245425971616
LKQ,0.8581512893580026
LMT,-0.059834720885498016
L,0.5743103085048231
LPX,1.1969556235391487
LOW,0.2674909796128575
LPLA,1.099647061308957
LULU,0.24655834427260426
LITE,0.11829193812945138
LYB,0.42111113286212487
MTB,0.7173188383078437
M,3.390069992182127
MSGS,0.25939245432119096
MANH,0.6035887326129683
MAN,0.5359613913392984
MRO,2.4442637191684797
MPC,1.215704758583318
MKL,0.24152956430810213
MKTX,-0.11624790479279457
MAR,0.6440916181403409
VAC,0.8022637312833336
MMC,0.36987770869811
MLM,0.5161926003180308
MAS,0.023160014723708988
MASI,0.14621911618860506
MTZ,1.102876066946008
MA,0.04963671775742262
MTCH,0.37889199504000937
MAT,0.6657629008332677
MKC,-0.12551505922097472
MCD,0.13946804098859888
MCK,0.39426131082456495
MDU,0.39469496519435854
MPW,0.2379722015102388
MEDP,0.6827558064052062
MDT,0.2436450228438103
MRK,-0.01847388039485276
MRCY,-0.3906904044975307
META,0.2980593335911379
MET,0.7504358060046263
MTD,0.46058386491815306
MTG,0.7453065948706006
MGM,1.0223779495571859
MCHP,0.5089986475882755
MU,0.5281224027063034
MSFT,0.3643302585422403
MAA,0.6896480078195433
MIDD,0.9449335602826132
MRTX,0.04952379860867118
MKSI,0.3876306942674461
MRNA,4.391402210775358
MHK,0.8793794071058978
MOH,0.5330275053546623
TAP,0.4222353180796572
MDLZ,0.05053001686004843
MDB,0.9858316361314883
MPWR,0.7474819530744412
MNST,0.11431900327301858
MCO,0.2509282472089791
MS,1.1153771205036866
MORN,0.6542566562176917
MOS,1.019403643808113
MSI,0.5273542374510856
MSA,0.10157517897560164
MSM,0.39412134173621305
MSCI,0.7276493435876545
MUSA,0.3407845382756589
NDAQ,0.6047584884471371
NTRA,0.4921242089042368
NFG,0.3668687481711832
NSA,0.7261717989211536
VYX,0.7673135237417039
NTAP,1.1313367223684492
NFLX,0.19891089460126077
NBIX,-0.018479518025276587
NEWR,0.25592580726164305
NYCB,0.6783947175830285
NYT,0.17176767335454013
NWL,0.44815307584241015
NEU,0.015526073015400987
NEM,-0.1252484331195809
NWSA,0.7163199115742414
NWS,0.7043666767075498
NXST,0.7611582588435111
NEE,0.15229410301002133
NKE,0.17287420513917517
NI,0.1424403040205362
NNN,0.34223351353261533
NDSN,0.27806773800652773
JWN,1.446590159062585
NSC,0.16050557460559367
NTRS,0.45468240649388836
NOC,0.17217025852554313
NCLH,0.6008824284979601
NOV,0.47800698736248415
NVCR,0.04383956189797611
NRG,0.3983396997091899
NUE,1.279518581784994
NTNX,0.7055935667140625
NVT,0.9234554785281135
NVDA,0.5204648182472222
NVR,0.21133136479900605
ORLY,0.35933699726078516
OXY,2.0180127616525882
OGE,0.17532861928595178
OKTA,0.09147089499488703
ODFL,0.628585814974612
ORI,0.8354139422918978
OLN,3.081552020205044
OLLI,-0.2615644743499139
OHI,0.09401863047515402
OMC,0.5452395891785276
ON,1.1197264005017855
OMF,1.1239105612867961
OKE,1.485096816912621
ORCL,0.5556353118805029
OSK,0.44794635468500865
OC,0.29818256222372663
PCAR,-0.027747782930284237
PKG,0.3350270531742414
PANW,0.9379517070286991
PARAA,0.46817845445908235
PARA,0.46524892281604635
PK,0.9652215197151706
PH,0.448319632203547
PAYX,0.3907631789531649
PAYC,0.5930470366535878
PCTY,0.7295645237459094
PYPL,0.31595362988488107
PEGA,0.05500214167365902
PENN,-0.0002761526933788838
PAG,1.3384050257012423
PNR,0.6601389807680882
PEN,0.3655104689434705
PEP,0.13191832549370974
PFGC,0.39322446460752203
PRGO,-0.03210999340915721
PFE,0.30237261127022985
PCG,0.012830779814137161
PM,0.39943712853845925
PSX,0.4206773435163069
PPC,0.9793030871319255
PNFP,1.7101510021805826
PNW,0.011497042441384941
PXD,1.037380590748358
PLNT,0.27630809402306244
PLUG,0.8831730833784373
PNC,0.8570577720822916
PII,0.3437048795653108
POOL,0.34665478488377266
BPOP,1.228790689658744
POST,0.30393055258684676
PPG,0.2122061604962615
PPL,0.10850651216227925
PINC,0.21894807608476086
TROW,0.6390915611330283
PRI,0.39392394556235844
PFG,0.6919241186057101
PG,0.04701812087327473
PGR,0.012903360981456391
PLD,0.2855320607803433
PB,0.4228155300715335
PRU,0.7578147533368376
PTC,0.4528287379743696
PSA,0.40120457210402405
PEG,0.1549421666276143
PHM,0.047503357959503445
PSTG,0.6458762212370985
PVH,0.8384406913298807
QGEN,-0.013063296769083022
QRVO,0.3184755147403837
QCOM,0.11992099593770966
PWR,1.20331330012668
DGX,0.3159108852299206
RL,0.744091113169056
RRC,2.351392802664179
RJF,0.9543110770857828
RYN,0.4190963089335369
RTX,0.5533623284229547
O,0.13215302504851745
RRX,0.632665013040884
REG,0.8849100141361612
REGN,0.08416622225969306
RF,0.94791304255308
RGA,0.20452723338950762
RS,0.44637741284460386
RNR,-0.1707285356048701
RGEN,0.944872305930073
RSG,0.33026681987830053
RMD,0.5619060166464676
RVTY,0.39940066460953383
REXR,0.2762064306418315
RH,0.8208008184442976
RNG,-0.22831669113723463
RBA,0.05353049338691296
RITM,0.4979511744723317
RLI,0.2472882138856618
RHI,0.97716309292042
ROK,0.3736750739890957
ROKU,0.6074741665447398
ROL,0.0076817466337713025
ROP,0.15965208242185547
ROST,0.24191146473972802
RCL,0.4026233901880094
RGLD,-0.1860357140645632
RPM,-0.036352936940840075
R,1.0710859695427124
SPGI,0.19353970995420555
SAIA,0.8950819338459142
SAIC,0.12438648606083169
CRM,0.0766324304774173
SLM,1.1765640017188264
SRPT,-0.3690241607097495
SBAC,0.05307549519069288
HSIC,0.33326641583925776
SLB,0.9923360992660804
SNDR,0.036250547857082704
SMG,-0.016766919860686014
SEB,0.461744815385551
SGEN,-0.16124774904339545
SEE,0.46191654125616255
SEIC,0.19887842748012208
SRE,0.151997783700893
ST,0.2861705537669186
SCI,0.46670112431826105
NOW,0.2754991413313861
SHW,0.22620153651596375
SLGN,0.06803852118262599
SPG,1.2204795380540188
SIRI,0.14996772451719553
SITE,0.6782292520456235
SKX,0.42090733782501855
SWKS,0.15951528630832712
SMAR,0.41697257860468095
AOS,0.22600166655819964
SJM,0.08963203529619612
SNA,0.4998153280789772
SON,0.22107302148613672
SO,0.2043027977961358
SCCO,0.316284768629292
LUV,0.4029502803442395
SWN,1.4512591385478868
SPB,0.7297249172581475
SPR,1.42742920748901
SRC,0.48362078748429504
SPLK,-0.2696616219352991
SPOT,-0.09207417517006922
SSNC,0.16708489667899862
STAG,0.3686845916339374
SWK,0.14027687577856818
SBUX,0.32913100023878306
STWD,0.7968183678499499
STT,0.4898406139027123
STLD,1.1300811402492852
SRCL,0.1000035856524748
SF,1.0735412227399097
SYK,0.29992327586975565
SUI,0.3725893462907992
RUN,-0.4614253842169951
SYF,0.9841412936838863
SNPS,0.4161985467724041
SNV,1.184084778326361
SYY,0.3350439016927633
TMUS,0.12065340796859125
TTWO,-0.08274995957200493
TNDM,0.05679549649835747
TPR,1.5036606504636163
TRGP,2.600350497523992
TGT,0.5224170322546102
SNX,0.5445863163388092
FTI,0.5854516175918252
TDOC,-0.42691974972025126
TDY,0.39612885373942963
TFX,0.13620459120969097
TPX,1.1846150106091753
THC,1.8120029001716311
TDC,1.5020406223106275
TER,0.38011691692844396
TSLA,0.8255480941151738
TTEK,0.5784651830254943
TXN,0.38714349336549536
TXRH,0.5326003623421915
TXT,0.9920812498963503
TMO,0.31689342766548356
TFSL,0.39009802782527303
THO,0.36030358978628363
TKR,0.2629245423668283
TJX,0.27121725166095434
TOL,0.1975381161516434
BLD,0.24126566511255132
TTC,0.195783038909358
TSCO,0.47124434940230175
TTD,0.3085005400926055
TT,0.4771496686233083
TDG,0.3369920098938861
TRU,0.35532285890458826
TNL,0.8551619575575613
TRV,0.4669997522285949
TREX,0.4664720861146636
TRMB,0.7350009252664136
TRIP,0.7424777234047093
TFC,0.6178186547799305
TWLO,0.2671253477420277
TYL,0.30669968980203244
TSN,0.3889149292743306
UHAL,0.8735427029277603
X,1.9984590270964073
UI,0.7965975170503328
UDR,0.7039311449589236
UGI,0.349142630437951
ULTA,0.6927453244379009
RARE,0.048011042217875666
UAA,0.8495658534945478
UA,0.8439026764755164
UNP,0.04419037186344932
UAL,0.40361379684410936
UPS,0.13441167548405497
URI,1.081057656418718
UTHR,0.8410874720732682
UNH,0.30418017771706696
OLED,-0.039654849434999306
UHS,0.3457289507832202
UNM,0.5671086873746614
USB,0.7388394213516116
USFD,0.6386720359538629
MTN,0.6041177404160916
VLO,0.7269943561381282
VMI,0.9400456094031957
VVV,0.7150357992041549
VEEV,0.006248422182544733
VTR,0.3806114887318126
VRSN,0.004312926932153571
VRSK,0.09923277699105637
VZ,-0.04580371397166971
VRTX,-0.331437968817584
VRT,0.4044892229240378
VFC,-4.1424407563162013e-05
VSAT,0.624234050414934
VICI,0.2965983389752693
VIRT,0.10598824964772469
V,0.14084072986706375
VST,-0.07220347093940105
VMW,0.04787314682178101
VNO,0.35323209794621624
VOYA,0.300217678698232
VMC,0.29445119169156087
WPC,0.2046832887433101
WAB,0.43504156593219934
WBA,0.4128903339901002
WMT,0.01945198404277093
WBD,0.16838320352265623
WM,0.3644713450366299
WSO,0.20228227883307226
W,-0.06954215318638501
WBS,1.1511101749682093
WEC,-0.055342962092407966
WFC,1.0348899917631966
WELL,0.5786913748119562
WEN,-0.0022003336175575594
WCC,1.6780997578768964
WST,0.5791992874393885
WAL,2.5041581684345866
WDC,0.554015822377959
WU,0.009211045444671662
WLK,0.4803713656055564
WRK,0.5229673294691217
WEX,0.26136174612473706
WY,0.3101698070910468
WHR,0.1808685386373603
WTM,0.39834287142863767
WMB,0.4306413983075694
WSM,1.1614632083452396
WTW,0.11107284782409677
WSC,0.9210375155832897
WING,0.26047582443326545
WTFC,1.049856681216899
WOLF,0.25673749993249584
WWD,0.42600528602472476
WDAY,0.16049555494695023
WH,0.5666852631211776
WYNN,0.1653081943551531
XEL,-0.06681805444271238
XP,-0.0146896151925332
XPO,0.6524974611068457
XYL,0.5371651646166962
YETI,0.9420013143446921
YUM,0.3726841241444101
ZBRA,1.0882841648966748
ZG,-0.14490799622394535
Z,-0.1573794763929509
ZBH,0.10434939314578484
ZION,1.2505457489371974
ZTS,0.1864831911397402
ZS,0.8445498278165553
